,DatGeracaoConjuntoDados,NomAgente,IdeEmpresaProponenteProjeto,DscCodProjeto,DscTituloProjeto,DscTipologia,VlrCustoTotal,VlrRcbGlobal,VlrEnergiaEconomizadaTotal,VlrRetiradaDemandaPontaTotal,DscObjetivo,DscJustificativa,DatInicioProjeto,DatConclusaoProjeto,DscMetodologiaMv,Score,Address,Latitude,Longitude,Estado,Capital
60,2024-04-01,ELEKTRO REDES SA,8244,PE-00385-0070/2018,SANTA CASA DE MISERICÓRDIA DONA CAROLINA MALHEIROS,Comércio e Serviços,0.0,0.52,639.31,26.6,"O objetivo do projeto de eficiência energética é a redução do consumo de energia no sistema de iluminação, através do uso de tecnologia LED, e com geração de energia cuja fonte será a solar fotovoltaica.","Potência  medida instantaneamente em amostra nos períodos da linha de base e determinação da economia, sendo, portanto, o parâmetro chave- Tempo de utilização  estimado com base em medição mostral por ambiente de acordo com relação passada pelo cliente, sendo, portanto, o parâmetro não chave no cálculo da economia de energia (Iluminação)- Energia  multiplicação da potência medida pelo tempo de funcionamento estimado, em ambos os períodos de medição- Demanda na ponta  multiplicação da potência pela parcela de tempo de funcionamento na ponta- Variáveis independentes: não há.",2018-11-13,2022-05-05,"Opção A do PIMV, com amostragem estatística, no caso do sistema de iluminação, e a opção B, no caso do sistema fotovoltaico.",1.0407401752509795,"Tecnologia Avanzada en Redes. S.A, Carretera a San José Pinula, Condominio Cañadas del Pajon 2, Fraijanes, Santa Catarina Pinula, Departamento de Guatemala, 01052, Guatemala",14.5442807,-90.44272761967392,Departamento de Guatemala,
61,2024-04-01,CELESC DISTRIBUIÇÃO SA,8306,PE-05697-0030/2016,Educação +Eficiente - UNOCHAPECÓ,Comércio e Serviços,0.0,0.51,535.44,129.02,"Reduzir a demanda na ponta e o consumo de energia elétrica por meio da substituição do sistema de iluminação atual, composto por lâmpadas fluorescentes  tubulares, por um novo sistema composto por lâmpadas de LED tubulares com selo Procel-  e da instalação de sistema fotovoltaico (fonte incentivada)",não se aplica,2016-06-20,2020-01-31,"Sistema iluminação: Será adotada a opção A do PIMVP. As lâmpadas serão agrupadas conforme  suas potências e tempo de utilização. As amostragens serão definidas conforme PROPEE 2013 da ANEEL e o PIMVP da EVO, adotando nível de precisão de 10% com confiabilidade de 95%. O coeficiente de variância adotado inicialmente é de 0,5 até que a média real e o desvio padrão real da população possam ser estimados a partir de amostras reais .Sistema fotovoltaico: Opção B do PIMVP_2012, com a medição da potência e do consumo de energia elétrica. A variável independente  é a radiação solar (kWh/m2), obtida através das estações do INMET, tendo como segunda opção a variável de temperatura média ambiente (ºC). A fronteira de medição será a entrada/saída do sistema fotovoltaico. As medições serão realizadas pelo período de 12 meses após a instalação do sistema.",1.0406006442163904,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
62,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8335,PE-00063-0157/2019,EE-00063-0157_Fundação Pio XII Infantil_CPP18,Comércio e Serviços,0.0,0.8,605.66,51.8,Reduzir o consumo e as perdas não técnicas de energia elétrica,Cumprir metas regulatórias,2019-02-26,2022-08-10,A-Medição Parcial de Retrofit isolado,1.039927046118375,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
63,2024-04-01,CELESC DISTRIBUIÇÃO SA,8680,PE-05697-0043/2017,Educação +Eficiente - UDESC Florianópolis,Comércio e Serviços,0.0,0.4,541.84,77.75,Eficientização no sistema de iluminação e instalação de um sistema fotovoltaico no campus de Florianópolis da Universidade do Estado de Santa Catarina - UDESC.,Não se aplica,2017-10-31,2022-04-26,"Para o Sistema de Iluminação será utilizada a Opção A, com a medição de potência e energia diretamente no sistema de iluminação e estimativa de tempo com base no horário de funcionamento da instituição e calendário acadêmico. Para o sistema de geração fotovoltáico será utilizado a Opção A, com o medição da energia gerada durante um ano e a obtensão de variáveis como Irradiancia solar de estações meteorológicas próximas para a estimativa da geração de energia durante a vida útil dos equipamentos.",1.0362828804081106,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
64,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8317,PE-00063-0162/2019,EE-00063-0162-UFSCAR-CPP18,Poder Público,0.0,0.68,510.53,67.59,"Reduzir o desperdício de energia elétrica em poder público, por meio de implementação de projeto de eficiência energética.",Cumprir metas regulatórias,2019-03-27,2021-07-10,A-Medição Parcial de Retrofit isolado,1.032292292818867,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
65,2024-04-01,CELESC DISTRIBUIÇÃO SA,8686,PE-05697-0061/2018,Cidade +Eficiênte Iluminação Pública de Santo Amaro 2,Iluminação Pública,0.0,0.28,466.67,106.54,Substituição de 1510 lâmpadas do sistema de iluminação pública por luminárias LED mais eficientes.,"Devido a inexistência de variável independente, não se faz necessário estabelecer o modelo de consumo utilizando uma análise de regressão",2018-11-30,2022-03-22,"Opção A  Medição isolada de parâmetros chave, neste caso potência consumida.",1.0318198118672588,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
66,2024-04-01,COPEL DISTRIBUIÇÃO SA,9226,PE-02866-0202/2018,PEE_CP_003_2017 ADMINISTRADORA EDUCACIONAL NOVO ATENEU,Comércio e Serviços,0.0,0.37,431.54,133.13,"O projeto tem como objetivo a eficientização energética nos sistemas de iluminação  e Condicionamento Ambiental da Administradora Educacional Nova Ateneu. Com isto, poderemos promover o uso racional e eficiente de energia","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2018-09-01,2022-08-04,"Iluminação: Mensuração da potencia ativa dos equipamentos de iluminação e estimativa do tempo de utilização dos equipamentos, conforme permite o PIMVP. No sistema de condicionamento ambiental esta previsto o monitoramento do consumo e das variaveis independentes por um periodo de 168 horas de funcionamento, será adotado a opção A do PIMVP",1.0309980221876798,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
67,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8482,PE-00063-0158/2019,EE-00063-0158_TV TEM Bauru_CPP18,Comércio e Serviços,0.0,0.8,540.87,4.63,Reduzir o desperdício de energia elétrica na tipologia Comércio e Serviços por meio de implementação de projeto de eficiência energética.,Cumprir metas regulatórias,2019-03-29,2022-03-31,A-Medição Parcial de Retrofit isolado,1.0291533256821144,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
68,2024-04-01,COPEL DISTRIBUIÇÃO SA,8556,PE-02866-0195/2018,PEE_CP_001_2018 Condominio Alphaville Graciosa,Residencial,0.0,0.59,452.54,82.18,"O projeto tem como objetivo a eficientização energética nos sistemas de iluminação da Condominío Alphaville Graciosa  e instalação de Fonte geradora solar fotovoltaica. Com isto, poderemos promover o uso racional e eficiente de energia","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2018-09-01,2021-08-19,"Iluminação: Mensuração da potencia ativa dos equipamentos de iluminação e estimativa do tempo de utilização dos equipamentos, conforme permite o PIMVPGeração distribuída: Está previsto tempo de 12 meses para acompanhamento do projeto.",1.0281159846111703,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
69,2024-04-01,COPEL DISTRIBUIÇÃO SA,10601,PE-02866-0255/2019,PEE_CP_001_2018 - ACSO - Central de Serviço do Aço Ltda,Comércio e Serviços,0.0,0.65,522.63,4.09,"O projeto tem como objetivo a eficientização energética nos sistemas de iluminação  da ACSO - Central de Serviço do Aço Ltda e instalação de Fonte geradora solar fotovoltaica. Com isto, será possível promover o uso racional e eficiente de energia.",,2019-07-23,2022-12-14,"O projeto será avaliado através da aplicação da opção A do PIMVP através do monitoramento de um dos parâmetros chaves, potência ativa em KW e estimativa do período de utilizaçãoGeração distribuída: Está previsto tempo de 12 meses para acompanhamento do projeto.",1.0273461582134382,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
70,2024-04-01,COMPANHIA PAULISTA DE FORÇA E LUZ,8882,PE-00063-0177/2019,EE_00063_0177_2019- PH-Paulista-I,Comércio e Serviços,0.0,0.71,504.75,8.7,"Reduzir o desperdício de energia elétrica em hospitais, por meio de implementação de projeto de eficiência energética.",Cumprir metas regulatórias,2019-10-21,2022-06-28,A-Medição Parcial de Retrofit isolad,1.0260692086762002,"Companhia Paulista de Força e Luz, Avenida Sete de Setembro, Vila Pavani, Nova Granada, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15440-000, Brasil",-20.5356207,-49.3242102,São Paulo,
71,2024-04-01,COPEL DISTRIBUIÇÃO SA,10599,PE-02866-0251/2019,PEE_CP_001_2018 - Auto Posto Tulio LTDA,Comércio e Serviços,0.0,0.66,500.86,0.0,Economia de energia e redução de demanda no horário de ponta através da eficientização do sistema de iluminação,,2019-01-08,2022-12-15,"Medição  instantânea de potência ativa de cada grupo de lâmpadas, o tempo de utilização será estimado em cada ambiente típico, conforme permite a opção A do PIMVP",1.0248576943827692,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
72,2024-04-01,COPEL DISTRIBUIÇÃO SA,11787,PE-02866-0199/2018,PEE_CP_001_2018 Instituição Adventista Sul Brasileira,Comércio e Serviços,0.0,0.46,485.65,11.11,"O projeto tem como objetivo a eficientização energética nos sistemas de iluminação e condicionamento ambiental da Instituição Adventista Sul Brasileira  de Educação e instalação de Fonte geradora solar fotovoltaica. Com isto, poderemos promover o uso racional e eficiente de energia","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2018-09-01,2023-06-19,"Iluminação: Serão efetuadas medições instantaneas de cada tipo de equipamento, sendo que estimado o tempo de utilização dos equipamentos conforme permite o protocolo. Condicionamento de ar: Será monitorado o consumo em amostras de cada tipo de equipamento através de medições graficas pelo periodo de 168 horas, será acompanhada as variaveis independentes durante o periodo. A geração distribuida será monitorada pelo periodo de 12 meses conforme PROPEE.",1.0244631583539316,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
73,2024-04-01,ELEKTRO REDES SA,8331,PE-00385-0050/2017,Saúde Sustentável - Atendimento com Qualidade e Consumo Consciente de Energia Elétrica.,Comércio e Serviços,0.0,0.8,431.31,34.51,Reduzir o consumo de energia elétrica em usos finais voltados para iluminação e geração de energia fotovoltaica.,,2017-07-03,2021-04-20,"Opção A do PIMV, com amostragem estatística e Opção B para a geração de Energia.",1.0214858547607026,"Tecnologia Avanzada en Redes. S.A, Carretera a San José Pinula, Condominio Cañadas del Pajon 2, Fraijanes, Santa Catarina Pinula, Departamento de Guatemala, 01052, Guatemala",14.5442807,-90.44272761967392,Departamento de Guatemala,
74,2024-04-01,ELEKTRO REDES SA,8103,PE-00385-0064/2018,"Eficientização do parque de iluminação e instalação de usina solar fotovoltaica na Universidade Federal de São Carlos - Campi de Araras, SP",Poder Público,0.0,0.6,372.12,89.68,Demonstrar a importância e a viabilidade econômica das ações de eficiência energética no uso final de energia pela comparação entre os resultados econômicos vis a vis os investimentos realizados tanto do ponto de vista do sistema elétrico quanto do ponto de vista do cliente.,"Iluminação: Os cálculos das economias serão realizados conforme item 3  ILUMINAÇÃO, da Seção 4.2 do Módulo 4- Tipologias de Projetos do PROPEE  Programa de Eficiência Energética da ANEEL.Sistema Fotovoltaico: A economia gerada pela Usina Fotovoltaica será calculada através do ponto de vista do consumidor, considerando a energia gerada no período de medição e o CEE de acordo com o preço final da energia paga pelo consumidor, incluindo impostos e encargos (Item 3.4, seção 6.2, módulo 6 do PROPEE).",2018-06-15,2021-01-07,"Iluminação: Opção A do PIMV, com amostragem estatísticaSistema Fotovoltaico: Opção B do PIMV, com a medição de todos os parâmetros chave para cálculo de Consumo de Energia Evitado",1.0210990169958423,"Tecnologia Avanzada en Redes. S.A, Carretera a San José Pinula, Condominio Cañadas del Pajon 2, Fraijanes, Santa Catarina Pinula, Departamento de Guatemala, 01052, Guatemala",14.5442807,-90.44272761967392,Departamento de Guatemala,
75,2024-04-01,COPEL DISTRIBUIÇÃO SA,11789,PE-02866-0212/2018,PEE_CP_001_2018 Clube Duque de Caxias,Comércio e Serviços,0.0,0.49,322.78,138.72,"O projeto tem como objetivo a eficientização energética nos sistemas de iluminação do Clube Duque de Caxias e instalação de Fonte geradora solar fotovoltaica. Com isto, poderemos promover o uso racional e eficiente de energia","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2018-09-01,2023-06-20,no sistema de iluminação serão realizadas medições instantâneas de potencia ativa ao mesmo passo que o tempo de utilização dos ambientes típicos serão estimados conforme permite a opção A do PIMVP. O sistema de Geração Distribuída será monitorado pelo período de 12 meses.,1.0210701485059273,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
76,2024-04-01,COPEL DISTRIBUIÇÃO SA,11790,PE-02866-0223/2018,PEE_CP_003_2017 PM Curitiba - Palácio 29 de Março,Poder Público,0.0,0.51,408.73,20.83,"O projeto tem como objetivo a eficientização energética nos sistemas de Iluminação da Prefeitura de Curitiba. e instalação de Fonte geradora solar fotovoltaica. Com isto, poderemos promover o uso racional e eficiente de energia","Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2018-09-01,2023-05-26,"Iluminação: Mensuração da potencia ativa dos equipamentos de iluminação e estimativa do tempo de utilização dos ambientes tipicos, conforme permite a opção A do PIMVPGeração distribuída: Está previsto tempo de 12 meses para acompanhamento do projeto.",1.017996616612982,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
77,2024-04-01,COPEL DISTRIBUIÇÃO SA,8119,PE-02866-0183/2017,PEE CP 001/2016 Tribunal Regional Eleitoral,Poder Público,0.0,0.78,307.17,109.12,O projeto teve como objetivo a eficientização energética no sistema de iluminação e condicionamento ambiental do  Tribunal Regional Eleitoral do Paraná. .,"Obteremos redução da demanda no horário de ponta (kW) e economia de energia (MWh/ano) em função da redução de consumo (kW/h). Isto possibilitará a COPEL atender novos consumidores sem investimentos adicionais, otimizando o uso do sistema elétrico, preservando o meio ambiente e contribuindo para a sustentabilidade.",2017-09-11,2020-07-30,"Iluminação : Serão realizadas medições instântaneas de tempo em amostras de cada tipo de equipamento, o tempo será estimado conforme permite a opção A do PIMVPCondicionamento ambiental: Será avaliado através de medições graficas por um periodo de 168 horas, onde será monitorado o consumo energético e uma das variaveis de influência de consumo.",1.016719667075744,"Copel Distribuição S.A., Rua Vicente Machado, Guarapuava, Região Geográfica Imediata de Guarapuava, Região Geográfica Intermediária de Guarapuava, Paraná, Região Sul, 85010-050, Brasil",-25.38696195,-51.474271,Paraná,Guarapuava
78,2024-04-01,CELESC DISTRIBUIÇÃO SA,8091,PE-05697-0060/2018,Cidade +Eficiênte Iluminação Pública de Pomerode,Iluminação Pública,0.0,0.31,333.67,76.18,Substituição de 500 lâmpadas do sistema de iluminação pública por luminárias LED mais eficientes.,"Devido a inexistência de variável independente, não se faz necessário estabelecer o modelo de consumo utilizando uma análise de regressão",2018-12-18,2021-01-11,"Opção A  Medição isolada de parâmetros chave, neste caso potência consumida.",1.0160999568255695,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
79,2024-04-01,CELESC DISTRIBUIÇÃO SA,10588,PE-05697-0052/2018,Educação +Eficiente - FURB 2018,Comércio e Serviços,0.0,0.38,342.73,55.44,Continuação da Eficentização do sistema de iluminação (substituição de 616 lâmpadas fluorescentes de 40W e  8795 lâmpadas fluorescentes de 32W por 9411 lâmpadas tuboled de 18W- e substituição de 46 lâmpadas fluorescentes de 20W e 1085 lâmpadas fluorescentes de 16W por 1131 lâmpadas tuboleds de 10W) e ainda a instalação de sistema de geração incentivada (fotovoltaica) de 48kWp.,"A instalação da planta fotovoltaica será regionalmente significativa (será a maior da cidade), além de trazer um impacto positivo por ser em uma instituição superior de ensino, o que contribuirá na formação de profissionais técnicos.",2018-06-26,2023-01-27,"Para o sistema de Iluminação será utilizada a Opção A do PIMVP, com medição por amostragem de cada grupo de luminárias, agrupadas por potência elétrica e número de lâmpadas. Para a geração por fonte incentivada será utilizada a Opção B do PIMVP, com a medição de todo o sistema.",1.0149760102848806,"Celesc Distribuição S.A., 2987, Jardim América, Chapecó, Região Geográfica Imediata de Chapecó, Região Geográfica Intermediária de Chapecó, Santa Catarina, Região Sul, 89803-903, Brasil",-27.09851365,-52.64486742525156,Santa Catarina,Chapecó
